id,ELA,dELA,summit,debris_cov,morph_type,orientation,length,area,P_01_mean,P_02_mean,P_03_mean,P_04_mean,P_05mean,P_06_mean,P_07_mean,P_08_mean,P_09_mean,P_10_mean,P_11_mean,P_12_mean,P_snow,P_year,P_monsoon,P_not_monsoon,T_MIN_mean.1,T_MIN_mean.2,T_MIN_mean.3,T_MIN_mean.4,T_MIN_mean.5,T_MIN_mean.6,T_MIN_mean.7,T_MIN_mean.8,T_MIN_mean.9,T_MIN_mean.10,T_MIN_mean.11,T_MIN_mean.12,T_MIN_mean_monsoon,T_MIN_mean_not_monsoon,T_MAX_mean.1,T_MAX_mean.2,T_MAX_mean.3,T_MAX_mean.4,T_MAX_mean.5,T_MAX_mean.6,T_MAX_mean.7,T_MAX_mean.8,T_MAX_mean.9,T_MAX_mean.10,T_MAX_mean.11,T_MAX_mean.12,T_MAX_mean_monsoon,T_MAX_mean_not_monsoon,T_mean_mea.1,T_mean_mea.2,T_mean_mea.3,T_mean_mea.4,T_mean_mea.5,T_mean_mea.6,T_mean_mea.7,T_mean_mea.8,T_mean_mea.9,T_mean_mea.10,T_mean_mea.11,T_mean_mea.12,T_mean_mea.yr,T_mean_monsoon,T_mean_not_monsoon,Slope_min,Slope_max,Slope_mean,Elev_min,Elev_max,Elev_mean
31,5202,134,5560,0,2,S,10133.19896,2423607.002,4.977564,16.397436,43.775641,65.054487,101.169872,187.208333,156.903846,137.737179,142.907051,81.102564,15.945513,5,151.150641,958.179486,725.926281,232.253205,-17.7547413,-15.8118139,-12.5762996,-9.178433,-4.4993984,0.6688739,2.9625526,2.5018251,-0.2517077,-6.2802215,-12.6155123,-16.6491925,0.2764291,-12.98088773,-7.2389292,-5.943924,-3.4168047,-0.2925738,4.044925,7.3704427,9.3359788,9.0712164,6.3715582,0.9970667,-3.3358618,-5.9572241,7.23882422,-3.598321557,-12.4900641,-10.8612179,-8.0022436,-4.7288462,-0.2246795,4.0214744,6.1426282,5.7996795,3.0512821,-2.6246795,-7.9685897,-11.313141,-3.266533,3.75807694,-8.284111714,1.961622,38.883884,17.464297,4992,5458,5274.096774
32,5330,72,5535,0,3,S,2575.661104,247443.9373,5,17,44,65.16129,101.16129,184.83871,154.225806,134.741935,140.903226,81.16129,16,5,152.16129,949.193547,715.870967,233.32258,-17.7854587,-15.8430538,-12.6086426,-9.2001158,-4.5225058,0.646752,2.938831,2.4787991,-0.2782489,-6.309512,-12.6413251,-16.6825069,0.25272548,-13.01008784,-7.2640467,-5.971267,-3.4538696,-0.3186579,4.0284223,7.3567548,9.3163094,9.0519311,6.3540319,0.9791634,-3.3609623,-5.9863478,7.2214899,-3.625141129,-12.4967742,-10.8870968,-8.0258065,-4.7741935,-0.2741935,4.0129032,6.1258065,5.7354839,3.0258065,-2.6741935,-7.9870968,-11.3290323,-3.2956986,3.72516132,-8.310599086,15.714416,27.724228,22.667994,5210,5443,5334.137931
33,5330,75,5470,0,3,E,3799.826509,300036.4563,5,16.923077,44.692308,66.051282,100.820513,184.333333,153.923077,134.564103,140.923077,81.25641,16,5,153.666667,949.48718,714.564103,234.923077,-17.9783291,-16.0357447,-12.8010204,-9.3983236,-4.7029482,0.4735026,2.7661493,2.3010162,-0.4638035,-6.4981132,-12.830182,-16.8836751,0.07478328,-13.20362687,-7.4457213,-6.1549523,-3.6492331,-0.5203088,3.8585233,7.1967824,9.1515249,8.8814203,6.182296,0.8073711,-3.5460891,-6.178284,7.05410938,-3.812459643,-12.7205128,-11.1205128,-8.2410256,-4.9410256,-0.4205128,3.8358974,5.9589744,5.5794872,2.8589744,-2.8410256,-8.2,-11.5410256,-3.4826923,3.56256412,-8.515018286,3.852746,29.95817,17.18697,5221,5422,5354.829268
34,5345,130,5750,0,2,S,4489.197048,339121.6328,4.772727,15.363636,39.931818,61.409091,98.772727,185.204545,156.113636,139.204545,141.931818,77.363636,14.704545,4.772727,140.954544,939.545451,721.227271,218.31818,-17.9966297,-16.0789928,-12.898625,-9.5248746,-4.823938,0.3731494,2.6594743,2.2012643,-0.537405,-6.5535866,-12.9022705,-16.8963357,-0.025491,-13.26447356,-7.5190269,-6.2438654,-3.7305301,-0.6278157,3.6807304,7.0258012,9.0031405,8.7429965,6.0356146,0.6647763,-3.6354825,-6.2388084,6.89765664,-3.904393243,-12.7659091,-11.1636364,-8.2659091,-5.0636364,-0.5636364,3.7045455,5.8045455,5.5045455,2.7340909,-2.9636364,-8.2636364,-11.5636364,-3.5721591,3.4368182,-8.578571457,8.341588,44.952492,32.5065,5051,5746,5426.020408
35,5072,130,5510,0,2,E,4968.999314,870529.051,3.9,13.327273,35.036364,53.545455,84.154545,156.945455,132.518182,117.436364,120.063636,66.527273,12.718182,3.9,68.881819,800.072729,611.118182,188.954547,-17.3302841,-15.3813938,-12.1340607,-8.7502353,-4.1044132,1.0411698,3.337935,2.8920086,0.1432446,-5.8711847,-12.197207,-16.2062216,0.66198896,-12.55294103,-6.8455322,-5.5417148,-2.9772228,0.1366114,4.4124117,7.7090732,9.6879386,9.4396937,6.7326278,1.3675745,-2.9315563,-5.5430384,7.596349,-3.190696943,-12.0636364,-10.4554545,-7.5454545,-4.3072727,0.1445455,4.3590909,6.5272727,6.1454545,3.4372727,-2.2554545,-7.5554545,-10.8563636,-2.868788,4.12272726,-7.862727243,11.135168,42.376766,24.77731,4788,5478,5143.741379
36,5355,143,5760,0,2,S,4544.96674,417563.3421,4.571429,14.642857,39.553571,61.142857,97.964286,183.089286,154.178571,136.75,140.178571,77.017857,14.553571,4.571429,139.035714,928.214285,712.160714,216.053571,-17.6221436,-15.6953927,-12.4943813,-9.119329,-4.4437796,0.7268773,3.0207267,2.565465,-0.1736783,-6.1828962,-12.518178,-16.5141567,0.33912222,-12.87806821,-7.1560734,-5.8732335,-3.3397321,-0.2322169,4.0558228,7.3739014,9.3561044,9.099571,6.3948434,1.0324587,-3.2611195,-5.8689157,7.2560486,-3.528404629,-12.3696429,-10.7660714,-7.9178571,-4.6660714,-0.1696429,4.0517857,6.1928571,5.8357143,3.1303571,-2.5696429,-7.8696429,-11.1660714,-3.1903272,3.80821426,-8.189285714,5.725265,42.276302,22.562726,5140,5551,5303.240741
37,5028,73,5465,0,3,NE,4251.815827,604717.3408,3.513158,12.197368,32.605263,50.210526,78.881579,146.644737,123.460526,109.684211,112.118421,62.723684,11.736842,3.513158,63.565789,747.289473,570.789474,176.499999,-17.0571983,-15.097069,-11.8380268,-8.4488744,-3.8241205,1.3034156,3.5976897,3.1565549,0.4136763,-5.5999422,-11.9155685,-15.9297479,0.9294432,-12.26948959,-6.5810116,-5.2673141,-2.6928046,0.4292467,4.6895527,7.9679752,9.9415129,9.6985544,7.0007247,1.6381386,-2.6576702,-5.2759631,7.85966398,-2.915339757,-11.8105263,-10.1947368,-7.275,-4.0236842,0.4052632,4.6342105,6.7842105,6.4092105,3.6907895,-1.9907895,-7.2973684,-10.5973684,-2.6054822,4.38473684,-7.598496229,6.954618,49.641819,28.849124,4670,5444,5136.619048
38,5260,55,5790,0,3,NW,6266.811132,1580206.559,4.228571,11.980952,31.904762,50.009524,81.609524,148.871429,126.414286,114.661905,114.480952,58.366667,11.419048,3.995238,113.538095,757.942858,586.038096,171.904762,-18.005279,-16.1006882,-12.961143,-9.6281492,-4.954222,0.2805353,2.5661995,2.125588,-0.5902653,-6.5904911,-12.9627586,-16.8722321,-0.1144329,-13.30296303,-7.5477572,-6.2767787,-3.7261282,-0.6704404,3.4851616,6.8545545,8.8799926,8.6386682,5.8988904,0.5285583,-3.6781292,-6.2376451,6.75145346,-3.944045786,-12.7714286,-11.1795238,-8.3533333,-5.1642857,-0.7509524,3.5566667,5.7290476,5.3604762,2.6566667,-3.0433333,-8.332381,-11.5685714,-3.6550795,3.31038096,-8.630408157,4.607008,52.546303,25.448459,4889,5704,5367.751111
39,5220,45,5325,0,3,NE,1418.820234,98727.5267,4.25,14.083333,38.833333,59.916667,95.833333,178,149.166667,132.333333,136.416667,75.333333,14.083333,4.25,75.499999,902.499999,691.75,210.749999,-17.2660929,-15.3203573,-12.1028829,-8.7294952,-4.0762085,1.0649231,3.3619799,2.9189061,0.1792509,-5.8276855,-12.1493591,-16.1455027,0.6897703,-12.5059108,-6.8120722,-5.5115784,-2.9613398,0.1480206,4.4176412,7.7054626,9.6885925,9.4449544,6.7424021,1.3836835,-2.9020739,-5.5130259,7.59981056,-3.1669123,-12.0416667,-10.4333333,-7.575,-4.275,0.1583333,4.3583333,6.55,6.1583333,3.4583333,-2.2416667,-7.5416667,-10.8333333,-2.8548612,4.13666664,-7.848809529,9.237165,31.44084,23.181976,5201,5304,5263.230769
40,4992,50,5565,0,2,E,7645.267367,2265801.182,3.861017,13.281356,35.132203,54.061017,84.552542,157.101695,131.264407,116.477966,120.145763,67.528814,12.535593,3.864407,68.674576,799.80678,609.542373,190.264407,-17.017014,-15.0606091,-11.8140493,-8.4259137,-3.8011692,1.3299047,3.6177099,3.1689629,0.4330828,-5.5721372,-11.883219,-15.8947431,0.94969822,-12.23824077,-6.5616115,-5.2539357,-2.6916972,0.4354656,4.7025318,7.9832548,9.9462195,9.6968856,7.0109123,1.6594912,-2.6421097,-5.2631634,7.8679608,-2.902508671,-11.7742373,-10.1661017,-7.2420339,-4.0061017,0.4505085,4.6572881,6.7637288,6.4525424,3.7257627,-1.9427119,-7.2688136,-10.5705085,-2.5767234,4.4099661,-7.567215514,10.221626,56.271358,24.502389,4552,5547,5110.596215
41,5048,50,5370,0,2,NW,7720.781515,1223504.074,4.329032,15.954839,42.341935,63.174194,96.63871,176.148387,145.032258,126.122581,133.922581,77.619355,15.116129,4.974194,82.716129,901.374195,677.864517,223.509678,-16.9602646,-14.9970993,-11.7261731,-8.3328018,-3.7064236,1.4078323,3.7011952,3.2533083,0.5032363,-5.5064667,-11.804254,-15.8376512,1.0318297,-12.16638724,-6.4923078,-5.1828824,-2.62279,0.5116896,4.8156741,8.0848765,10.0388747,9.7897606,7.1069134,1.759244,-2.5642169,-5.1977867,7.96721986,-2.827007171,-11.7232258,-10.1083871,-7.1696774,-3.9129032,0.5774194,4.7509677,6.8735484,6.4916129,3.7916129,-1.86,-7.2083871,-10.5122581,-2.5008065,4.49703226,-7.499262671,1.666048,48.365562,24.551339,4785,5319,5113.236686
42,5008,46,5260,0,3,N,1456.084981,108629.8596,4,15,38.833333,58.666667,91,170.75,141.083333,124.583333,129.333333,73.583333,14,4,75.833333,864.833332,656.749999,208.083333,-16.5667603,-14.5903788,-11.3010905,-7.9118642,-3.3153175,1.7762646,4.0640442,3.6310644,0.8886496,-5.1121297,-11.4013031,-15.435732,1.40894106,-11.75989409,-6.1150375,-4.7923243,-2.2066167,0.9269053,5.195724,8.4400299,10.3897695,10.1565287,7.4797134,2.1406026,-2.1711998,-4.8117645,8.3323531,-2.432776414,-11.3333333,-9.7166667,-6.7333333,-3.5083333,0.9666667,5.0916667,7.1916667,6.8666667,4.1666667,-1.5083333,-6.8166667,-10.1166667,-2.1208333,4.8566667,-7.1047619,20.580256,38.49374,26.878059,4919,5051,4993.166667
43,5188,130,5375,0,2,S,1598.078894,149064.3394,5,16,44,65.894737,99.894737,182.789474,150.789474,131,138.947368,80.894737,15.947368,5,85.947368,936.157895,703.421053,232.736842,-17.2857833,-15.332675,-12.0931988,-8.7003026,-4.0474693,1.083865,3.3775391,2.9227205,0.1698917,-5.8350477,-12.1437757,-16.1671721,0.7013094,-12.50827931,-6.8277151,-5.5294305,-3.0009052,0.136062,4.4698303,7.7555407,9.7077534,9.4523245,6.7692107,1.427943,-2.911658,-5.5380056,7.63093192,-3.177672771,-12.0473684,-10.4368421,-7.5368421,-4.2473684,0.2315789,4.4315789,6.5315789,6.1631579,3.4631579,-2.1684211,-7.5368421,-10.8473684,-2.8333332,4.1642105,-7.831578943,10.873314,31.289473,23.686374,5056,5213,5141.210526
44,5168,60,5370,0,3,NE,5138.625551,573721.0131,5,16.780822,44.739726,66.191781,100,180.534247,148.328767,128.726027,137.60274,80.315068,16,5,87.520548,929.219178,695.191781,234.027397,-17.2453138,-15.2933594,-12.0551049,-8.6649989,-4.0136511,1.1197695,3.4058731,2.9512889,0.2048595,-5.8036902,-12.1010287,-16.1296019,0.73362798,-12.47044254,-6.7884458,-5.4921209,-2.9674738,0.1676676,4.5041474,7.7923286,9.7350278,9.479927,6.8055497,1.4619978,-2.8709443,-5.5023615,7.6633961,-3.1416687,-12.0342466,-10.3643836,-7.5,-4.2438356,0.2534247,4.4547945,6.5616438,6.2356164,3.4986301,-2.1479452,-7.4643836,-10.8342466,-2.7987442,4.2008219,-7.798434457,5.654497,34.082371,23.363467,5067,5370,5210.35443
45,5130,90,5480,0,3,E,3770.980299,699602.2025,3.574713,11,29.758621,46.413793,73.517241,139.114943,117.781609,106.862069,106.310345,57.712644,10.54023,3.574713,58.448277,706.160921,543.586207,162.574714,-16.9061916,-14.9565216,-11.7436939,-8.3718924,-3.7506477,1.3815644,3.6590764,3.2211838,0.4985143,-5.4831481,-11.8003682,-15.7770137,1.00193824,-12.14840421,-6.4861227,-5.1822832,-2.6187696,0.495654,4.7169316,7.9909135,9.9594019,9.7229515,7.0318079,1.6969322,-2.5733,-5.1788266,7.88440128,-2.835245129,-11.6908046,-10.0586207,-7.2114943,-3.9287356,0.4586207,4.7057471,6.816092,6.508046,3.754023,-1.8850575,-7.1908046,-10.483908,-2.5172414,4.44850576,-7.492775043,1.559646,44.017311,25.314031,4839,5421,5150.979167
46,5185,20,5525,0,2,N,4061.856304,695410.9812,4,14.788235,40.988235,59.223529,87.717647,155.905882,127.929412,110.223529,119.105882,70.482353,14.294118,4.435294,137.729411,809.094116,600.882352,208.211764,-17.6407904,-15.7105285,-12.5138637,-9.1281842,-4.4448854,0.7164539,2.9900195,2.530301,-0.2220665,-6.2199443,-12.5075885,-16.5375597,0.3139645,-12.89406561,-7.2143244,-5.9455509,-3.472818,-0.3306728,4.0617173,7.3776947,9.295,9.0368601,6.3719577,1.049112,-3.3054555,-5.9458875,7.22864596,-3.5950853,-12.4023529,-10.8023529,-7.9823529,-4.7329412,-0.1941176,4.0482353,6.1482353,5.7976471,3.0976471,-2.6011765,-7.9023529,-11.2458824,-3.23098,3.77952944,-8.238487386,9.717681,42.735577,27.73928,4931,5477,5237.77551
47,5295,85,5540,0,2,E,1664.425277,191989.7247,4.545455,15.909091,43.5,61.909091,88.863636,158.545455,130.5,113.636364,121,72.227273,14.909091,4.545455,145.318183,830.090911,612.545455,217.545456,-17.5327825,-15.5938854,-12.3817483,-8.9880232,-4.3108171,0.8348285,3.1132541,2.6565294,-0.1008546,-6.0999234,-12.385963,-16.420601,0.43858806,-12.77184669,-7.098104,-5.8236933,-3.3500774,-0.1988949,4.2048376,7.5081537,9.4227816,9.1672347,6.5065141,1.1880138,-3.1830688,-5.8241289,7.36190434,-3.469993357,-12.3227273,-10.6954545,-7.8909091,-4.5909091,-0.0272727,4.1727273,6.2590909,5.9045455,3.2045455,-2.4409091,-7.7909091,-11.1272727,-3.1121213,3.9027273,-8.122727271,12.209725,41.07708,22.210961,5182,5361,5268.307692
48,5322,80,5540,0,3,NW,1322.663813,107263.6279,4,16,43.909091,62.818182,91.272727,161.545455,132.090909,114.545455,123.454545,73.636364,15,5,146.727273,843.272728,622.909091,220.363637,-17.5281916,-15.5906871,-12.380289,-8.9929699,-4.3171348,0.8309425,3.107314,2.6484849,-0.1059218,-6.1018127,-12.3847823,-16.4169467,0.43273696,-12.77081133,-7.1000494,-5.8267817,-3.3514776,-0.205575,4.1940954,7.498832,9.4122093,9.1549733,6.4962136,1.1804742,-3.1856223,-5.8265869,7.35126472,-3.473659814,-12.3,-10.7,-7.9,-4.6,-0.0454545,4.1545455,6.2545455,5.9,3.2,-2.4454545,-7.8,-11.1272727,-3.1174244,3.8927273,-8.124675314,10.277822,21.370874,15.118913,5263,5353,5307.727273
49,5282,102,5570,0,2,NE,4537.425551,655962.5912,4.465116,16.337209,45.453488,66.093023,97.383721,174.151163,141.418605,122.627907,132.906977,78.627907,15.848837,5,153.197673,900.313953,668.488373,231.82558,-17.6702898,-15.744638,-12.5558912,-9.1664074,-4.4862021,0.682554,2.9558128,2.4904317,-0.256201,-6.2516136,-12.5390954,-16.5652139,0.27727908,-12.92759276,-7.2605015,-5.9986828,-3.5362555,-0.3847851,4.0128168,7.3355298,9.24752,8.9849149,6.331736,1.0157447,-3.3507597,-5.9923124,7.1825035,-3.643936043,-12.4755814,-10.8732558,-8.0186047,-4.8046512,-0.2209302,4.0232558,6.1232558,5.7244186,3.0244186,-2.6186047,-7.9674419,-11.2755814,-3.2799419,3.73488372,-8.290531586,4.505753,36.036457,22.112814,5165,5518,5340.815217
50,5310,25,5585,0,3,SE,3180.676621,404835.5365,5,17.169811,47.54717,69.037736,101.943396,183.301887,148.773585,129.471698,139.264151,82.679245,16.169811,5,159.924528,945.35849,702.754717,242.603773,-17.8171764,-15.899239,-12.7271217,-9.3457068,-4.649315,0.524108,2.7939347,2.3281923,-0.4164153,-6.407532,-12.6962375,-16.7146355,0.11610094,-13.08680699,-7.4191885,-6.1651395,-3.7146986,-0.5688515,3.8421603,7.1679655,9.0769955,8.8148087,6.1630325,0.8513823,-3.5152473,-6.1532719,7.0129925,-3.812145,-12.6283019,-11.0283019,-8.2037736,-4.9754717,-0.4037736,3.8377358,5.9377358,5.5716981,2.8716981,-2.7849057,-8.1037736,-11.4283019,-3.4448113,3.56301884,-8.450404329,10.866411,39.99239,23.152317,5136,5431,5299.654545
51,5082,12,5585,0,4,NW,10280.81451,3106994.665,4.642857,16.541872,45.504926,65.906404,97.568966,173.275862,141.059113,122.128079,131.91133,78.280788,15.687192,4.987685,153.270936,897.495074,665.94335,231.551724,-17.5018896,-15.5715065,-12.3752482,-8.9913437,-4.3190045,0.8346731,3.1077019,2.6498932,-0.0938173,-6.0850235,-12.3736626,-16.390675,0.43588928,-12.7556213,-7.0975076,-5.8293253,-3.3506292,-0.20514,4.1742197,7.4800069,9.3962092,9.1414447,6.4857946,1.1708045,-3.1862071,-5.8212794,7.33553502,-3.474183443,-12.2901478,-10.687931,-7.8512315,-4.617734,-0.087931,4.1448276,6.2448276,5.905665,3.205665,-2.46133,-7.787931,-11.1012315,-3.1153736,3.88261084,-8.113933829,1.609289,51.458534,22.916507,4722,5584,5250.37296
52,5230,198,5400,0,2,SW,4758.630128,358186.5003,4,15.813953,42.581395,64.44186,97.813953,175.209302,143,125.023256,134.069767,77.116279,14.883721,4.906977,82.186046,898.860463,675.116278,223.744185,-17.1173669,-15.1985408,-12.0193155,-8.6622337,-4.0097656,1.1320226,3.3975912,2.9588791,0.2291024,-5.7367471,-12.0214401,-16.0038574,0.74156594,-12.3942145,-6.7709172,-5.5102267,-3.0014969,0.1242909,4.435125,7.7173715,9.6443087,9.4121537,6.7486425,1.4483394,-2.8615461,-5.4867085,7.59152028,-3.151180729,-11.9418605,-10.3348837,-7.4976744,-4.2883721,0.1930233,4.4465116,6.5465116,6.1651163,3.4651163,-2.1418605,-7.4348837,-10.7348837,-2.7965113,4.16325582,-7.767774086,4.998275,39.752426,22.615898,5073,5404,5196.195652
53,5278,100,5700,0,2,S,4177.763837,431360.4278,4,15,41.732143,64.267857,98.696429,179.589286,147.053571,129.160714,136.803571,78.017857,14.857143,5,80.589286,914.178571,691.303571,222.875,-17.0562796,-15.1303205,-11.9476467,-8.5879325,-3.9444584,1.1930714,3.463545,3.0259175,0.2960951,-5.6679156,-11.9567557,-15.9384051,0.80683412,-12.3264651,-6.7070033,-5.4382551,-2.9229224,0.2040023,4.5002141,7.7778939,9.7124276,9.4811149,6.8143821,1.5140927,-2.7934937,-5.4176967,7.65720652,-3.080182314,-11.8785714,-10.275,-7.4678571,-4.1857143,0.3017857,4.5142857,6.6142857,6.2339286,3.5392857,-2.0785714,-7.375,-10.675,-2.7276784,4.24071428,-7.705102029,4.200633,47.07143,26.436123,5023,5692,5249.590164
54,5300,78,5525,0,1,SE,4166.496577,454055.6817,5,18,48.966102,70.881356,105.338983,189.084746,153.254237,133.305085,143.305085,85.457627,17,5,164.847458,974.593221,724.288136,250.305085,-17.9013341,-15.994278,-12.8373891,-9.4616095,-4.7577471,0.4249025,2.6940047,2.2265306,-0.5149066,-6.5046436,-12.793097,-16.8047504,0.01455682,-13.18530024,-7.5174821,-6.2743917,-3.8334464,-0.6903204,3.7246044,7.0577148,8.9666893,8.7037109,6.0542423,0.7439595,-3.6208546,-6.2571984,6.90139234,-3.921390586,-12.7169492,-11.1322034,-8.3186441,-5.1050847,-0.5186441,3.7389831,5.8355932,5.4661017,2.7661017,-2.8610169,-8.2186441,-11.5271186,-3.5492941,3.45762712,-8.554237286,1.946994,51.077469,22.965958,5111,5516,5340.828125
55,5105,125,5390,0,2,E,3192.000562,481850.8673,4,15.016949,40.694915,59.305085,88.135593,159.898305,131.525424,116.457627,122.050847,70.220339,14.152542,4.474576,78.338982,825.932202,618.067796,207.864406,-16.8549391,-14.9197679,-11.7237627,-8.3515476,-3.7203837,1.4020671,3.6711037,3.2260192,0.5028286,-5.4633226,-11.7398454,-15.7320875,1.01632698,-12.11218183,-6.5034833,-5.228552,-2.7164062,0.4258088,4.7331634,7.9985583,9.9212717,9.6825659,7.0347425,1.7391167,-2.5809045,-5.2120498,7.87406036,-2.868067186,-11.6830508,-10.0728814,-7.2152542,-3.9322034,0.5220339,4.7118644,6.7983051,6.459322,3.759322,-1.8728814,-7.1728814,-10.4728814,-2.5142657,4.45016948,-7.488862,7.260455,42.429279,24.537278,4903,5301,5088.19697
56,5235,145,5395,0,3,SW,1317.428132,105610.0981,4,13.75,38.333333,60.25,94.416667,167,137.333333,121.333333,128.5,71.333333,13,4,73.083333,853.249999,648.583333,204.666666,-16.6830231,-14.7442108,-11.5897827,-8.2616043,-3.6382843,1.4881339,3.7609317,3.3329564,0.6313997,-5.3164978,-11.6078135,-15.5394012,1.11502748,-11.96319049,-6.3757182,-5.0912094,-2.5536115,0.5447152,4.7573751,8.0135686,9.9754323,9.7563375,7.0889537,1.7918612,-2.4595695,-5.0581838,7.91833344,-2.743102286,-11.575,-9.8833333,-7.0583333,-3.8583333,0.525,4.725,6.9166667,6.5166667,3.825,-1.7833333,-7.0583333,-10.2833333,-2.4159721,4.50166668,-7.357142829,18.988445,34.082748,25.832661,5125,5264,5198.363636
57,5332,50,5995,0,2,SW,5255.469602,933053.0433,5,15.376068,42.213675,64.478632,99.504274,176.717949,145.880342,129.478632,136.717949,75.153846,14.376068,5,146.444443,909.897435,688.299146,221.598289,-18.1007412,-16.2245025,-13.1511811,-9.8243857,-5.1029197,0.1233842,2.3769168,1.9326205,-0.7837236,-6.7449932,-13.0653746,-16.9941106,-0.29074436,-13.4436127,-7.7845519,-6.5624107,-4.1126352,-1.0171282,3.3011662,6.6587816,8.5986979,8.3626853,5.683562,0.3742387,-3.9124053,-6.5038528,6.5209786,-4.216963629,-12.9461538,-11.408547,-8.6598291,-5.4264957,-0.9034188,3.3974359,5.4982906,5.1376068,2.4316239,-3.1683761,-8.5034188,-11.7444444,-3.8579773,3.11230768,-8.836752129,13.164559,49.709671,32.374072,4931,5967,5452.353846
58,5278,113,5370,0,3,SE,1080.977912,79236.47299,5,15,41.571429,62.571429,94.571429,165,136.428571,120.857143,127.714286,70.857143,14,5,143.142858,858.57143,644.571429,214.000001,-17.4076311,-15.4993931,-12.3904349,-9.0595206,-4.390336,0.7883147,3.0490383,2.6136845,-0.0985261,-6.0537166,-12.3525617,-16.2850063,0.39243508,-12.72118061,-7.1024379,-5.8495845,-3.3642155,-0.2613176,4.0088052,7.318035,9.2627302,9.0364554,6.3642848,1.0626515,-3.2083806,-5.8063328,7.19806212,-3.504231057,-12.2142857,-10.7,-7.8714286,-4.6714286,-0.2,4.0857143,6.1857143,5.8,3.1,-2.5,-7.8,-11,-3.1488094,3.79428572,-8.108163271,10.192055,26.281349,19.516346,5239,5317,5282.5
59,5058,40,5420,0,3,N,6547.583598,1425542.939,4.834225,15.855615,43.641711,65.28877,97.187166,172.764706,140.903743,123.347594,132.219251,76.898396,14.855615,4.903743,84.090909,892.700535,666.42246,226.278075,-16.8915807,-14.9562228,-11.7719909,-8.4031642,-3.7696326,1.3559147,3.6222332,3.1750078,0.4583916,-5.5061602,-11.7846842,-15.7622619,0.96838294,-12.15372356,-6.5520612,-5.2769145,-2.7698477,0.3711533,4.6750992,7.9416883,9.8634975,9.6234344,6.9800332,1.6852078,-2.632578,-5.2537543,7.81675052,-2.918399229,-11.7197861,-10.1053476,-7.2433155,-4.0385027,0.4481283,4.6481283,6.7427807,6.4122995,3.7379679,-1.9160428,-7.215508,-10.515508,-2.5637254,4.39786094,-7.536287243,0.535071,44.751797,21.399365,4769,5330,5110.145729
60,5200,48,5420,0,3,SE,2709.283372,314986.9319,4,15.897436,43.282051,63.564103,93.641026,168.974359,137.948718,121.666667,128.948718,74.384615,14.948718,5,83.128205,872.256411,651.179488,221.076923,-17.046572,-15.1234876,-11.9451673,-8.5765925,-3.9325993,1.2059757,3.4703313,3.0246845,0.2959431,-5.6636982,-11.9380909,-15.9261481,0.81286706,-12.31710809,-6.7091346,-5.4474722,-2.9511888,0.1912134,4.5133266,7.7935785,9.7097857,9.471532,6.8203219,1.5330103,-2.7893317,-5.4208358,7.66170894,-3.084819914,-11.8717949,-10.2717949,-7.4461538,-4.1666667,0.3128205,4.5128205,6.6051282,6.2487179,3.5512821,-2.0512821,-7.3512821,-10.6512821,-2.7149574,4.24615384,-7.687179514,8.737821,34.539108,24.358298,5041,5353,5220.309524
61,5310,68,5650,0,3,W,2337.982179,276917.1104,4.647059,14.647059,40.5,59.970588,89.588235,160.764706,132.882353,119.352941,123.735294,68.411765,13.647059,4.647059,138.058824,832.794118,626.323529,206.470589,-17.6722613,-15.7810446,-12.684217,-9.3467027,-4.6538556,0.539435,2.7973486,2.3555205,-0.3642312,-6.3141494,-12.6217127,-16.5635283,0.13484346,-12.99765943,-7.3659948,-6.1313362,-3.6678359,-0.5568666,3.751849,7.0771829,9.0126659,8.7799223,6.1076043,0.8147779,-3.4800799,-6.0844159,6.94584488,-3.781678771,-12.4911765,-10.9529412,-8.1529412,-4.95,-0.4705882,3.7911765,5.9088235,5.5911765,2.8911765,-2.7735294,-8.0735294,-11.2911765,-3.414461,3.54235296,-8.383613457,4.140989,42.457253,25.714417,5090,5410,5292.820513
62,5165,40,5355,0,3,SW,3643.272578,281230.5035,4.897436,16,44.205128,67.025641,100.564103,179.564103,145.974359,127.564103,137.384615,79.974359,15,5,85.102564,923.153847,691.051283,232.102564,-16.788255,-14.8507111,-11.6683681,-8.3072222,-3.6773807,1.441228,3.7058678,3.2673443,0.5500524,-5.4088967,-11.6818247,-15.6571752,1.05742236,-12.051779,-6.4629551,-5.1863594,-2.676796,0.4598869,4.7584563,8.0164156,9.9363575,9.7059946,7.0621457,1.7735881,-2.5391659,-5.1631257,7.89587394,-2.827846729,-11.6538462,-9.9871795,-7.1641026,-3.9461538,0.5358974,4.7358974,6.8358974,6.474359,3.8358974,-1.8179487,-7.0871795,-10.3871795,-2.4688034,4.48358972,-7.434798543,3.970946,33.826553,21.547612,5023,5312,5163.475
